,close
14872,0.93144
14873,0.93119
14874,0.93199
14875,0.93166
14876,0.93092
14877,0.93286
14878,0.93338
14879,0.9348
14880,0.93292
14881,0.93243
14882,0.93273
14883,0.93233
14884,0.9315
14885,0.92857
14886,0.92839
14887,0.92897
14888,0.93017
14889,0.93021
14890,0.92941
14891,0.92746
14892,0.93012
14893,0.93052
14894,0.93064
14895,0.9304
14896,0.92937
14897,0.92935
14898,0.92884
14899,0.9282
14900,0.9279
14901,0.92836
14902,0.92821
14903,0.9281
14904,0.92914
14905,0.92833
14906,0.92817
14907,0.92897
14908,0.92959
14909,0.93096
14910,0.93039
14911,0.92998
14912,0.92965
14913,0.92889
14914,0.92872
14915,0.92864
14916,0.92873
14917,0.92786
14918,0.92794
14919,0.92801
14920,0.92739
14921,0.9285
14922,0.92891
14923,0.92876
14924,0.92956
14925,0.92984
14926,0.9294
14927,0.92867
14928,0.92827
14929,0.92812
14930,0.92792
14931,0.92803
14932,0.92896
14933,0.92695
14934,0.92694
14935,0.92775
14936,0.92718
14937,0.92845
14938,0.92821
14939,0.92823
14940,0.9277
14941,0.92665
14942,0.92669
14943,0.92795
14944,0.92909
14945,0.92917
14946,0.92874
14947,0.93043
14948,0.92922
14949,0.9301
14950,0.92981
14951,0.92992
14952,0.9312
14953,0.92974
14954,0.92928
14955,0.92877
14956,0.9279
14957,0.92773
14958,0.92816
14959,0.9266
14960,0.9279
14961,0.92616
14962,0.92687
14963,0.92625
14964,0.92614
14965,0.92616
14966,0.92545
14967,0.92264
14968,0.92253
14969,0.9231
14970,0.92313
14971,0.92322
14972,0.92389
14973,0.92287
14974,0.9249
14975,0.92467
14976,0.92336
14977,0.92543
14978,0.92425
14979,0.92343
14980,0.92272
14981,0.92066
14982,0.92015
14983,0.92071
14984,0.92087
14985,0.92018
14986,0.91949
14987,0.92011
14988,0.91984
14989,0.9201
14990,0.91948
14991,0.9189
14992,0.9216
14993,0.92134
14994,0.92028
14995,0.91986
14996,0.91789
14997,0.91852
14998,0.91719
14999,0.91599
15000,0.91681
15001,0.91713
15002,0.91791
15003,0.91946
15004,0.91751
15005,0.91725
15006,0.91653
15007,0.91646
15008,0.91547
15009,0.91524
15010,0.91649
15011,0.91732
15012,0.91793
15013,0.91705
15014,0.91749
15015,0.91653
15016,0.91592
15017,0.91545
15018,0.91525
15019,0.91577
15020,0.91693
15021,0.91636
15022,0.91612
15023,0.91695
15024,0.91694
15025,0.91685
15026,0.91829
15027,0.91781
15028,0.91784
15029,0.91767
15030,0.91509
15031,0.91653
15032,0.91703
15033,0.91706
15034,0.91716
15035,0.91737
15036,0.91715
15037,0.91707
15038,0.9168
15039,0.91726
15040,0.91695
15041,0.91708
15042,0.91691
15043,0.9167
15044,0.91595
15045,0.91615
15046,0.91664
15047,0.91576
15048,0.91608
15049,0.91606
15050,0.91562
15051,0.91654
15052,0.91701
15053,0.91664
15054,0.91616
15055,0.91674
15056,0.91632
15057,0.9163
15058,0.91677
15059,0.91682
15060,0.91656
15061,0.91647
15062,0.91686
15063,0.91654
15064,0.9168
15065,0.91575
15066,0.91581
15067,0.91539
15068,0.91553
15069,0.91591
15070,0.91521
15071,0.91578
15072,0.91551
15073,0.91553
15074,0.91589
15075,0.91564
15076,0.91585
15077,0.91587
15078,0.91401
15079,0.91375
15080,0.91251
15081,0.9131
15082,0.9135
15083,0.91269
15084,0.91376
15085,0.91406
15086,0.91456
15087,0.91458
15088,0.91376
15089,0.91358
15090,0.91419
15091,0.91413
15092,0.91388
15093,0.91464
15094,0.91405
15095,0.91278
15096,0.91366
15097,0.91382
15098,0.91176
15099,0.91173
15100,0.9106
15101,0.90835
15102,0.90936
15103,0.90987
15104,0.90737
15105,0.90847
15106,0.90793
15107,0.90556
15108,0.9072
15109,0.90685
15110,0.90785
15111,0.90762
15112,0.90749
15113,0.9087
15114,0.90969
15115,0.9111
15116,0.91117
15117,0.91021
15118,0.90855
15119,0.90968
15120,0.90949
15121,0.91067
15122,0.91063
15123,0.91073
15124,0.91279
15125,0.91404
15126,0.91474
15127,0.91452
15128,0.91478
15129,0.91695
15130,0.91738
15131,0.91758
15132,0.91905
15133,0.9215
15134,0.92228
15135,0.92235
15136,0.92334
15137,0.92358
15138,0.92282
15139,0.92332
15140,0.92459
15141,0.92642
15142,0.92257
15143,0.92128
15144,0.92018
15145,0.9197
15146,0.91891
15147,0.91713
15148,0.91717
15149,0.91661
15150,0.91749
15151,0.91809
15152,0.91813
15153,0.91882
15154,0.91973
15155,0.91954
15156,0.91936
15157,0.91683
15158,0.9152
15159,0.91607
15160,0.91536
15161,0.91518
15162,0.91573
15163,0.91522
15164,0.91456
15165,0.91385
15166,0.9152
15167,0.9162
15168,0.9155
15169,0.91526
15170,0.91367
15171,0.91452
15172,0.91513
15173,0.91493
15174,0.91354
15175,0.91399
15176,0.91392
15177,0.91369
15178,0.91402
15179,0.91364
15180,0.91654
15181,0.91708
15182,0.91825
15183,0.91904
15184,0.9201
15185,0.92033
15186,0.9204
15187,0.92275
15188,0.92101
15189,0.92033
15190,0.92033
15191,0.91872
15192,0.91895
15193,0.91915
15194,0.91776
15195,0.91842
15196,0.91895
15197,0.92012
15198,0.92065
15199,0.92061
15200,0.92114
15201,0.92058
15202,0.92069
15203,0.92053
15204,0.92143
15205,0.92195
15206,0.92061
15207,0.92051
15208,0.92111
15209,0.9203
15210,0.92063
15211,0.92046
15212,0.92074
15213,0.92086
15214,0.92013
15215,0.92038
15216,0.92011
15217,0.92032
15218,0.92024
15219,0.92075
15220,0.92066
15221,0.91966
15222,0.91962
15223,0.91956
15224,0.91983
15225,0.92011
15226,0.92002
15227,0.92035
15228,0.921
15229,0.92103
15230,0.92119
15231,0.9215
15232,0.9222
15233,0.92178
15234,0.92052
15235,0.9195
15236,0.91759
15237,0.9177
15238,0.91776
15239,0.91531
15240,0.91581
15241,0.9171
15242,0.917
15243,0.91753
15244,0.91753
15245,0.91735
15246,0.9158
15247,0.9169
15248,0.91817
15249,0.91955
15250,0.92113
15251,0.91834
15252,0.92062
15253,0.92025
15254,0.91881
15255,0.91678
15256,0.91654
15257,0.91713
15258,0.91634
15259,0.9155
15260,0.91546
15261,0.91555
15262,0.91468
15263,0.91504
15264,0.91504
15265,0.91418
15266,0.91545
15267,0.91462
15268,0.91521
15269,0.9151
15270,0.91389
15271,0.91345
15272,0.91288
15273,0.91512
15274,0.91394
15275,0.9128
15276,0.9122
15277,0.9146
15278,0.91248
15279,0.9111
15280,0.91332
15281,0.91179
15282,0.91247
15283,0.91238
15284,0.91205
15285,0.91033
15286,0.91015
15287,0.90833
15288,0.90753
15289,0.90685
15290,0.90803
15291,0.9079
15292,0.90845
15293,0.90716
15294,0.90807
15295,0.90689
15296,0.90701
15297,0.90662
15298,0.90646
15299,0.90741
15300,0.90827
15301,0.90891
15302,0.90951
15303,0.9099
15304,0.90931
15305,0.90829
15306,0.90731
15307,0.90722
15308,0.90608
15309,0.90589
15310,0.90642
15311,0.90391
15312,0.905
15313,0.90495
15314,0.90551
15315,0.90596
15316,0.90468
15317,0.90377
15318,0.90341
15319,0.90324
15320,0.9045
15321,0.90544
15322,0.90555
15323,0.90641
15324,0.90639
15325,0.90764
15326,0.90764
15327,0.90814
15328,0.9089
15329,0.9074
15330,0.90723
15331,0.90715
15332,0.90605
15333,0.90656
15334,0.90636
15335,0.90598
15336,0.9061
15337,0.90666
15338,0.90651
15339,0.90664
15340,0.90656
15341,0.90608
15342,0.90694
15343,0.90532
15344,0.90526
15345,0.90492
15346,0.90503
15347,0.90536
15348,0.90542
15349,0.90515
15350,0.90471
15351,0.90417
15352,0.903
15353,0.9026
15354,0.90219
15355,0.90278
15356,0.90272
15357,0.90221
15358,0.90122
15359,0.90126
15360,0.90142
15361,0.9016
15362,0.90259
15363,0.90305
15364,0.90287
15365,0.90231
15366,0.90219
15367,0.90236
15368,0.90287
15369,0.9033
15370,0.9026
15371,0.90236
15372,0.90088
15373,0.90131
15374,0.90177
15375,0.90222
15376,0.90243
15377,0.9031
15378,0.90279
15379,0.9032
15380,0.90309
15381,0.90366
15382,0.90399
15383,0.90304
15384,0.9032
15385,0.90497
15386,0.90579
15387,0.90529
15388,0.90484
15389,0.90534
15390,0.90493
15391,0.90351
15392,0.90145
15393,0.90189
15394,0.90148
15395,0.90085
15396,0.90004
15397,0.89955
15398,0.89995
15399,0.89939
15400,0.8986
15401,0.89714
15402,0.89665
15403,0.9003
15404,0.90135
15405,0.90064
15406,0.90154
15407,0.90054
15408,0.90065
15409,0.89848
15410,0.89746
15411,0.8971
15412,0.8957
15413,0.89663
15414,0.89658
15415,0.89698
15416,0.89539
15417,0.89688
15418,0.89747
15419,0.89674
15420,0.89768
15421,0.89601
15422,0.89557
15423,0.8955
15424,0.89547
15425,0.89535
15426,0.89584
15427,0.89514
15428,0.89445
15429,0.89428
15430,0.89235
15431,0.89475
15432,0.89381
15433,0.89346
15434,0.89232
15435,0.89117
15436,0.89401
15437,0.89239
15438,0.89282
15439,0.89302
15440,0.89402
15441,0.89492
15442,0.89418
15443,0.89406
15444,0.8936
15445,0.89292
15446,0.89301
15447,0.89299
15448,0.89214
15449,0.89074
15450,0.89197
15451,0.89191
15452,0.8922
15453,0.89133
15454,0.89197
15455,0.89209
15456,0.89269
15457,0.89338
15458,0.89369
15459,0.89296
15460,0.89414
15461,0.8927
15462,0.89277
15463,0.89318
15464,0.89227
15465,0.89249
15466,0.89228
15467,0.89209
15468,0.89322
15469,0.89437
15470,0.89507
15471,0.8952
15472,0.89576
15473,0.89555
15474,0.89533
15475,0.89506
15476,0.89514
15477,0.89472
15478,0.89486
15479,0.89428
15480,0.89256
15481,0.89268
15482,0.89293
15483,0.8937
15484,0.89401
15485,0.8929
15486,0.89385
15487,0.89412
15488,0.89336
15489,0.89406
15490,0.89402
15491,0.89437
15492,0.89478
15493,0.89455
15494,0.8943
15495,0.89538
15496,0.89528
15497,0.89535
15498,0.89566
15499,0.89623
15500,0.89588
15501,0.89539
15502,0.89503
15503,0.89511
15504,0.89505
15505,0.89475
15506,0.89465
15507,0.8942
15508,0.89404
15509,0.89382
15510,0.894
15511,0.89437
15512,0.89464
15513,0.8939
15514,0.89341
15515,0.894
15516,0.89354
15517,0.89285
15518,0.8942
15519,0.89375
15520,0.8931
15521,0.89485
15522,0.8953
15523,0.89645
15524,0.89701
15525,0.89795
15526,0.89763
15527,0.8971
15528,0.89591
15529,0.89413
15530,0.89456
15531,0.89502
15532,0.894
15533,0.89532
15534,0.89468
15535,0.89579
15536,0.89462
15537,0.89453
15538,0.89263
15539,0.89355
15540,0.89297
15541,0.89201
15542,0.89282
15543,0.89267
15544,0.89268
15545,0.89162
15546,0.89197
15547,0.89127
15548,0.89071
15549,0.88976
15550,0.88927
15551,0.88977
15552,0.88946
15553,0.88943
15554,0.88844
15555,0.88848
15556,0.8882
15557,0.88829
15558,0.88803
15559,0.88867
15560,0.88852
15561,0.88933
15562,0.88969
15563,0.89104
15564,0.89041
15565,0.88931
15566,0.8889
15567,0.88978
15568,0.88904
15569,0.88811
15570,0.88872
15571,0.8885
15572,0.88928
15573,0.89047
15574,0.88967
15575,0.88901
15576,0.88889
15577,0.88944
15578,0.88921
15579,0.88867
15580,0.88852
15581,0.88947
15582,0.88978
15583,0.88953
15584,0.89054
15585,0.89092
15586,0.8911
15587,0.89017
15588,0.89111
15589,0.89143
15590,0.89176
15591,0.89154
15592,0.89101
15593,0.89013
15594,0.89018
15595,0.89069
15596,0.89082
15597,0.89017
15598,0.89003
15599,0.88996
15600,0.88983
15601,0.89153
15602,0.8906
15603,0.89025
15604,0.88937
15605,0.88898
15606,0.88972
15607,0.88889
15608,0.88786
15609,0.88908
15610,0.89121
15611,0.8909
15612,0.89066
15613,0.89156
15614,0.89018
15615,0.89072
15616,0.89046
15617,0.89112
15618,0.89157
15619,0.89237
15620,0.89199
15621,0.89193
15622,0.89212
15623,0.89148
15624,0.89168
15625,0.89124
15626,0.89096
15627,0.89134
15628,0.89106
15629,0.89329
15630,0.89334
15631,0.89307
15632,0.8936
15633,0.8934
15634,0.89371
15635,0.89311
15636,0.89365
15637,0.89328
15638,0.89376
15639,0.89368
15640,0.89404
15641,0.89342
15642,0.89348
15643,0.89313
15644,0.89316
15645,0.89306
15646,0.89309
15647,0.89323
15648,0.89326
15649,0.89295
15650,0.8927
15651,0.89302
15652,0.89279
15653,0.89295
15654,0.8927
15655,0.89267
15656,0.89256
15657,0.8931
15658,0.89283
15659,0.89241
15660,0.89142
15661,0.89262
15662,0.89195
15663,0.89176
15664,0.89242
15665,0.8932
15666,0.89366
15667,0.89305
15668,0.89444
15669,0.89466
15670,0.89422
15671,0.89266
15672,0.89212
15673,0.89181
15674,0.89166
15675,0.89171
15676,0.89146
15677,0.89146
15678,0.88963
15679,0.88929
15680,0.8889
15681,0.88922
15682,0.8896
15683,0.88867
15684,0.88855
15685,0.889
15686,0.88742
15687,0.88621
15688,0.88565
15689,0.88576
15690,0.8858
15691,0.88515
15692,0.88498
15693,0.88646
15694,0.88653
15695,0.88664
15696,0.88684
15697,0.88561
15698,0.88535
15699,0.8852
15700,0.88558
15701,0.88543
15702,0.88513
15703,0.88474
15704,0.88397
15705,0.88348
15706,0.88328
15707,0.88285
15708,0.88243
15709,0.88217
15710,0.88165
15711,0.88388
15712,0.88464
15713,0.88431
15714,0.88366
15715,0.8822
15716,0.88381
15717,0.88358
15718,0.88496
15719,0.88459
15720,0.88553
15721,0.88364
15722,0.8849
15723,0.88557
15724,0.885
15725,0.88485
15726,0.88524
15727,0.88658
15728,0.88654
15729,0.8868
15730,0.88676
15731,0.8867
15732,0.8867
15733,0.88639
15734,0.8866
15735,0.88656
15736,0.88646
15737,0.88576
15738,0.88594
15739,0.88605
15740,0.88642
15741,0.88674
15742,0.88763
15743,0.88726
15744,0.88812
15745,0.88766
15746,0.88825
15747,0.88861
15748,0.88876
15749,0.88845
15750,0.88725
15751,0.88689
15752,0.88616
15753,0.888
15754,0.88567
15755,0.8857
15756,0.88809
15757,0.88844
15758,0.88838
15759,0.88902
15760,0.88871
15761,0.88905
15762,0.88866
15763,0.88861
15764,0.8889
15765,0.88871
15766,0.88831
15767,0.88859
15768,0.8879
15769,0.88735
15770,0.8878
15771,0.8878
15772,0.88794
15773,0.88833
15774,0.88844
15775,0.88813
15776,0.88838
15777,0.88865
15778,0.88855
15779,0.88953
15780,0.89036
15781,0.8894
15782,0.88973
15783,0.88964
15784,0.89008
15785,0.88955
15786,0.88995
15787,0.8904
15788,0.88937
15789,0.88994
15790,0.88989
15791,0.89008
15792,0.89026
15793,0.8903
15794,0.89009
15795,0.88991
15796,0.89001
15797,0.88993
15798,0.89075
15799,0.8902
15800,0.88992
15801,0.89024
15802,0.89024
15803,0.89015
15804,0.89049
15805,0.89026
15806,0.88978
15807,0.88981
15808,0.89025
15809,0.88965
15810,0.88913
15811,0.88951
15812,0.8895
15813,0.8892
15814,0.88772
15815,0.88689
15816,0.8866
15817,0.88492
15818,0.88562
15819,0.88543
15820,0.88598
15821,0.88559
15822,0.88521
15823,0.88436
15824,0.88439
15825,0.88393
15826,0.88441
15827,0.88447
15828,0.88439
15829,0.88388
15830,0.88403
15831,0.88342
15832,0.88359
15833,0.88397
15834,0.88324
15835,0.88293
15836,0.88348
15837,0.88333
15838,0.8833
15839,0.88346
15840,0.88384
15841,0.88394
15842,0.88324
15843,0.88249
15844,0.8823
15845,0.88242
15846,0.8815
15847,0.881
15848,0.88153
15849,0.87985
15850,0.87982
15851,0.87943
15852,0.87977
15853,0.87897
15854,0.87893
15855,0.87985
15856,0.87932
15857,0.87891
15858,0.88095
15859,0.88167
15860,0.88215
15861,0.88232
15862,0.88213
15863,0.88213
15864,0.88245
15865,0.8821
15866,0.88123
15867,0.8808
15868,0.88054
15869,0.88133
15870,0.8812
15871,0.88156
15872,0.88094
15873,0.88112
15874,0.88083
15875,0.88071
15876,0.88118
15877,0.88125
15878,0.88142
15879,0.88185
15880,0.88256
15881,0.88358
15882,0.88354
15883,0.88353
15884,0.8841
15885,0.88389
15886,0.88332
15887,0.88315
15888,0.88402
15889,0.88386
15890,0.88445
15891,0.88555
15892,0.88539
15893,0.88554
15894,0.88455
15895,0.88329
15896,0.88344
15897,0.88267
15898,0.88248
15899,0.8826
15900,0.88333
15901,0.88377
15902,0.88413
15903,0.8835
15904,0.88355
15905,0.88363
15906,0.88419
15907,0.88394
15908,0.88384
15909,0.88427
15910,0.88416
15911,0.88443
15912,0.88383
15913,0.88413
15914,0.88402
15915,0.88407
15916,0.88377
15917,0.883
15918,0.88295
15919,0.88315
15920,0.8833
15921,0.8835
15922,0.88314
15923,0.88311
15924,0.88268
15925,0.88288
15926,0.88316
15927,0.88267
15928,0.88258
15929,0.88278
15930,0.88296
15931,0.88304
15932,0.88308
15933,0.8829
15934,0.88276
15935,0.88314
15936,0.88324
15937,0.88334
15938,0.8832
15939,0.88297
15940,0.88288
15941,0.88332
15942,0.88264
15943,0.88262
15944,0.88242
15945,0.88235
15946,0.88231
15947,0.88188
15948,0.88193
15949,0.88215
15950,0.8815
15951,0.8819
15952,0.88169
15953,0.88181
15954,0.88103
15955,0.88163
15956,0.88225
15957,0.88203
15958,0.88119
15959,0.88107
15960,0.88108
15961,0.88035
15962,0.88128
15963,0.8795
15964,0.87916
15965,0.87877
15966,0.87946
15967,0.87892
15968,0.87978
15969,0.87905
15970,0.87856
15971,0.8774
15972,0.87774
15973,0.87715
15974,0.87716
15975,0.87821
15976,0.87733
15977,0.87724
15978,0.87815
15979,0.87781
15980,0.87728
15981,0.87792
15982,0.87716
15983,0.87798
15984,0.8774
15985,0.87701
15986,0.87656
15987,0.87669
15988,0.87787
15989,0.87614
15990,0.87738
15991,0.87777
15992,0.87808
15993,0.87753
15994,0.87738
15995,0.87718
15996,0.8778
15997,0.8768
15998,0.8767
15999,0.87799
16000,0.87708
16001,0.8777
16002,0.87725
16003,0.87742
16004,0.877
16005,0.87753
16006,0.8772
16007,0.87753
16008,0.87742
16009,0.87684
16010,0.87651
16011,0.87639
16012,0.87729
16013,0.87672
16014,0.87648
16015,0.87673
16016,0.87714
16017,0.87663
16018,0.87658
16019,0.8755
16020,0.87585
16021,0.87506
16022,0.87471
16023,0.87451
16024,0.87465
16025,0.87528
16026,0.87502
16027,0.87525
16028,0.87505
16029,0.87545
16030,0.8753
16031,0.87521
16032,0.87502
16033,0.87523
16034,0.87476
16035,0.8752
16036,0.87533
16037,0.87536
16038,0.87443
16039,0.87433
16040,0.87407
16041,0.87438
16042,0.87412
16043,0.87384
16044,0.8755
16045,0.87557
16046,0.8755
16047,0.87542
16048,0.87533
16049,0.87544
16050,0.87532
16051,0.87532
16052,0.87501
16053,0.87529
16054,0.87515
16055,0.87511
16056,0.87532
16057,0.87524
16058,0.87525
16059,0.87504
16060,0.87532
16061,0.87531
16062,0.87564
16063,0.87595
16064,0.87627
16065,0.87637
16066,0.8763
16067,0.87625
16068,0.87622
16069,0.87616
16070,0.87626
16071,0.87618
16072,0.87631
16073,0.87661
16074,0.87687
16075,0.87653
16076,0.87637
16077,0.87645
16078,0.87641
16079,0.8766
16080,0.87662
16081,0.8765
16082,0.87624
16083,0.87612
16084,0.87603
16085,0.87558
16086,0.87566
16087,0.87601
16088,0.87602
16089,0.87606
16090,0.87557
16091,0.87554
16092,0.87572
16093,0.87534
16094,0.87546
16095,0.87555
16096,0.8747
16097,0.87503
16098,0.87565
16099,0.8753
16100,0.87559
16101,0.87536
16102,0.87488
16103,0.87422
16104,0.875
16105,0.87543
16106,0.87616
16107,0.87596
16108,0.87851
16109,0.87768
16110,0.87971
16111,0.87963
16112,0.87935
16113,0.87893
16114,0.8802
16115,0.87954
16116,0.87898
16117,0.88047
16118,0.8801
16119,0.88051
16120,0.88047
16121,0.88032
16122,0.87959
16123,0.87903
16124,0.87811
16125,0.87786
16126,0.87768
16127,0.87782
16128,0.87849
16129,0.8793
16130,0.87851
16131,0.87871
16132,0.87964
16133,0.87954
16134,0.88039
16135,0.88042
16136,0.87979
16137,0.87802
16138,0.87895
16139,0.87984
16140,0.88067
16141,0.88104
16142,0.88033
16143,0.88015
16144,0.88101
16145,0.88082
16146,0.88153
16147,0.88181
16148,0.88162
16149,0.88246
16150,0.88332
16151,0.88319
16152,0.88171
16153,0.88128
16154,0.88143
16155,0.881
16156,0.88179
16157,0.88216
16158,0.88127
16159,0.88176
16160,0.88169
16161,0.88168
16162,0.88152
16163,0.88087
16164,0.88098
16165,0.88117
16166,0.88018
16167,0.88087
16168,0.88062
16169,0.88086
16170,0.88112
16171,0.88144
16172,0.88099
16173,0.88133
16174,0.88137
16175,0.88137
16176,0.88146
16177,0.88166
16178,0.88141
16179,0.88093
16180,0.88079
16181,0.88087
16182,0.88267
16183,0.88222
16184,0.88365
16185,0.88386
16186,0.88336
16187,0.88377
16188,0.88176
16189,0.88257
16190,0.88281
16191,0.88268
16192,0.88299
16193,0.88365
16194,0.88387
16195,0.88416
16196,0.88508
16197,0.88412
16198,0.88439
16199,0.88425
16200,0.8838
16201,0.88395
16202,0.88361
16203,0.88307
16204,0.88341
16205,0.88306
16206,0.88336
16207,0.88341
16208,0.88363
16209,0.88382
16210,0.88418
16211,0.88349
16212,0.88342
16213,0.88374
16214,0.88372
16215,0.88359
16216,0.8834
16217,0.88355
16218,0.88349
16219,0.88338
16220,0.88352
16221,0.88356
16222,0.88341
16223,0.88377
16224,0.88427
16225,0.88432
16226,0.88427
16227,0.88449
16228,0.88489
16229,0.88465
16230,0.88458
16231,0.88513
16232,0.88508
16233,0.88463
16234,0.88499
16235,0.88389
16236,0.88207
16237,0.88216
16238,0.88197
16239,0.88203
16240,0.88172
16241,0.88253
16242,0.8814
16243,0.88078
16244,0.88043
16245,0.88072
16246,0.87963
16247,0.8785
16248,0.87881
16249,0.87916
16250,0.87902
16251,0.87857
16252,0.87757
16253,0.87667
16254,0.87769
16255,0.87766
16256,0.87766
16257,0.87763
16258,0.87818
16259,0.87895
16260,0.87878
16261,0.87825
16262,0.87861
16263,0.87857
16264,0.87835
16265,0.87714
16266,0.87711
16267,0.87702
16268,0.87697
16269,0.87748
16270,0.87688
16271,0.87702
16272,0.87845
16273,0.87828
16274,0.87792
16275,0.87829
16276,0.87829
16277,0.87788
16278,0.87813
16279,0.87832
16280,0.87833
16281,0.87803
16282,0.87873
16283,0.87872
16284,0.87732
16285,0.87779
16286,0.87836
16287,0.87822
16288,0.8788
16289,0.87961
16290,0.87972
16291,0.88003
16292,0.88023
16293,0.87919
16294,0.87916
16295,0.87886
16296,0.8784
16297,0.8779
16298,0.87744
16299,0.87734
16300,0.87721
16301,0.87774
16302,0.87785
16303,0.87818
16304,0.87763
16305,0.87738
16306,0.87664
16307,0.87676
16308,0.87697
16309,0.87711
16310,0.87724
16311,0.87734
16312,0.87718
16313,0.87762
16314,0.8775
16315,0.88057
16316,0.88142
16317,0.88271
16318,0.8816
16319,0.88172
16320,0.8816
16321,0.88165
16322,0.8819
16323,0.88159
16324,0.88159
16325,0.88207
16326,0.88198
16327,0.88188
16328,0.88226
16329,0.88192
16330,0.88196
16331,0.88203
16332,0.88213
16333,0.88264
16334,0.88395
16335,0.88381
16336,0.88367
16337,0.88414
16338,0.88335
16339,0.88292
16340,0.88288
16341,0.88263
16342,0.88246
16343,0.88278
16344,0.88225
16345,0.88219
16346,0.8826
16347,0.88272
16348,0.88256
16349,0.88247
16350,0.88188
16351,0.88231
16352,0.88193
16353,0.8812
16354,0.88058
16355,0.88068
16356,0.88086
16357,0.88095
16358,0.88134
16359,0.88155
16360,0.88182
16361,0.88117
16362,0.88193
16363,0.88163
16364,0.88126
16365,0.8816
16366,0.88181
16367,0.88177
16368,0.88173
16369,0.88169
16370,0.88119
16371,0.88134
16372,0.88077
16373,0.88149
16374,0.88133
16375,0.88148
16376,0.88206
16377,0.88206
16378,0.88203
16379,0.88179
16380,0.88126
16381,0.88068
16382,0.88035
16383,0.88174
16384,0.88194
16385,0.8821
16386,0.88184
16387,0.88077
16388,0.88122
16389,0.88211
16390,0.88122
16391,0.88144
16392,0.88144
16393,0.88104
16394,0.88121
16395,0.88035
16396,0.88048
16397,0.88147
16398,0.88214
16399,0.88341
16400,0.88367
16401,0.88362
16402,0.88454
16403,0.88301
16404,0.88427
16405,0.88406
16406,0.88339
16407,0.88388
16408,0.88373
16409,0.88455
16410,0.88411
16411,0.88383
16412,0.88351
16413,0.88175
16414,0.88124
16415,0.88084
16416,0.88079
16417,0.88107
16418,0.88196
16419,0.88175
16420,0.88157
16421,0.88154
16422,0.88271
16423,0.88302
16424,0.88302
16425,0.88292
16426,0.88322
16427,0.88248
16428,0.88259
16429,0.88362
16430,0.88372
16431,0.88396
16432,0.88513
16433,0.8846
16434,0.88309
16435,0.88308
16436,0.88189
16437,0.88337
16438,0.88339
16439,0.88196
16440,0.88235
16441,0.88286
16442,0.88376
16443,0.88299
16444,0.88399
16445,0.88315
16446,0.88381
16447,0.88402
16448,0.88365
16449,0.88352
16450,0.88288
16451,0.88302
16452,0.88302
16453,0.88322
16454,0.88354
16455,0.88368
16456,0.88357
16457,0.88363
16458,0.88357
16459,0.88394
16460,0.88362
16461,0.88374
16462,0.88341
16463,0.88347
16464,0.8827
16465,0.88261
16466,0.88263
16467,0.88295
16468,0.88295
16469,0.88287
16470,0.88242
16471,0.88292
16472,0.88222
16473,0.88269
16474,0.88215
16475,0.88219
16476,0.88281
16477,0.88307
16478,0.88289
16479,0.88271
16480,0.88266
16481,0.88244
16482,0.8826
16483,0.88257
16484,0.8826
16485,0.88278
16486,0.88278
16487,0.88285
16488,0.88304
16489,0.88277
16490,0.88286
16491,0.88253
16492,0.88256
16493,0.88184
16494,0.88223
16495,0.88222
16496,0.88271
16497,0.88235
16498,0.88247
16499,0.88222
16500,0.88219
16501,0.88203
16502,0.88187
16503,0.88214
16504,0.88187
16505,0.88208
16506,0.88187
16507,0.88194
16508,0.88198
16509,0.88205
16510,0.88189
16511,0.88206
16512,0.88217
16513,0.88213
16514,0.8825
16515,0.88233
16516,0.88209
16517,0.88208
16518,0.88216
16519,0.88203
16520,0.88236
16521,0.88221
16522,0.88215
16523,0.88163
16524,0.88156
16525,0.88111
16526,0.88123
16527,0.88178
16528,0.88179
16529,0.88189
16530,0.88188
16531,0.88189
16532,0.88217
16533,0.88227
16534,0.88233
16535,0.8817
16536,0.88197
16537,0.88179
16538,0.88184
16539,0.88186
16540,0.88233
16541,0.88189
16542,0.88246
16543,0.88188
16544,0.88235
16545,0.88231
16546,0.88124
16547,0.88102
16548,0.88067
16549,0.88066
16550,0.88136
16551,0.88138
16552,0.88105
16553,0.88057
16554,0.88036
16555,0.87941
16556,0.87962
16557,0.87932
16558,0.87901
16559,0.87933
16560,0.87961
16561,0.87923
16562,0.87949
16563,0.87945
16564,0.87957
16565,0.87879
16566,0.87944
16567,0.87855
16568,0.8792
16569,0.87901
16570,0.87859
16571,0.87793
16572,0.87903
16573,0.87879
16574,0.87872
16575,0.87795
16576,0.87914
16577,0.87757
16578,0.8775
16579,0.87679
16580,0.87565
16581,0.87601
16582,0.87673
16583,0.87663
16584,0.87569
16585,0.87573
16586,0.87489
16587,0.87495
16588,0.87469
16589,0.87565
16590,0.87578
16591,0.87526
16592,0.87569
16593,0.8763
16594,0.87656
16595,0.8761
16596,0.87646
16597,0.87631
16598,0.87614
16599,0.87651
16600,0.87623
16601,0.87655
16602,0.87633
16603,0.87665
16604,0.87672
16605,0.87636
16606,0.87705
16607,0.87703
16608,0.87703
16609,0.87708
16610,0.87678
16611,0.87656
16612,0.8768
16613,0.87624
16614,0.87626
16615,0.87601
16616,0.87533
16617,0.87534
16618,0.87522
16619,0.87537
16620,0.87656
16621,0.87651
16622,0.87651
